,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-3.57,0.49,-16.39,-12.25,-2.10,-18.19,-1.12,—,—,—,—
Total Return % (NAV),-1.01,-4.41,-14.00,-10.00,2.34,-22.16,-0.08,—,—,—,-1.00
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
