,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.00,1.25,-1.12,-2.50,-2.60,-11.78,2.03,-6.15,—,—,—
Total Return % (NAV),-0.05,1.15,-1.67,-2.33,-2.78,-12.16,1.87,-6.26,—,—,-8.29
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
