,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.41,-0.68,-10.12,-7.56,-2.03,-11.27,—,—,—,—,—
Total Return % (NAV),-0.43,-1.30,-8.82,-7.83,-0.85,-11.28,—,—,—,—,-0.71
+/- Category (NAV),-0.48,-1.12,-1.78,0.13,3.92,2.46,—,—,—,—,—
+/- Index (NAV),-0.75,-0.66,-2.86,-3.36,-1.51,-0.88,—,—,—,—,—
