,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.46,-1.85,-9.66,-5.97,-2.03,-9.99,—,—,—,—,—
Total Return % (NAV),0.43,0.32,-9.69,-6.21,-1.80,-10.61,—,—,—,—,-1.07
+/- Category (NAV),-0.33,-1.17,-2.58,0.56,3.07,2.28,—,—,—,—,—
+/- Index (NAV),0.43,-0.94,-3.49,-2.50,-2.29,-0.83,—,—,—,—,—
