,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.68,2.43,-11.22,-10.79,-12.45,-20.03,-7.94,-8.65,—,—,—
Total Return % (NAV),-0.56,1.57,-10.57,-11.86,-11.76,-21.80,-7.82,-8.41,—,—,-1.06
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
