,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.15,-1.66,-11.68,-10.89,-12.79,-19.86,-8.01,-8.82,—,—,—
Total Return % (NAV),-0.01,1.57,-11.26,-11.59,-12.44,-20.90,-8.06,-8.76,—,—,-1.14
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
