,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.87,-1.78,-9.07,-12.45,-8.04,-15.57,—,—,—,—,—
Total Return % (NAV),0.19,0.41,-8.82,-10.33,-7.07,-14.54,—,—,—,—,-16.05
+/- Category (NAV),-0.69,-3.04,0.38,1.46,1.90,3.32,—,—,—,—,—
+/- Index (NAV),0.19,0.32,1.14,5.39,8.02,3.84,—,—,—,—,—
