,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,YTD
Fund (Price),—,—,—,—,—,—,—,—,—,—,-7.13
Fund (NAV),—,—,—,—,—,—,—,—,—,—,-7.24
+/ Category (NAV),—,—,—,—,—,—,—,—,—,—,2.18
+/- Index (Price),—,—,—,—,—,—,—,—,—,—,7.93
Percentile Rank,—,—,—,—,—,—,—,—,—,—,—
# of Funds in Category,—,—,—,—,—,—,—,—,—,—,—
