,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.27,0.69,8.69,7.10,5.31,—,—,—,—,—,—
Total Return % (NAV),-1.04,-1.26,7.74,7.35,4.59,—,—,—,—,—,8.99
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
