,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.69,1.27,-4.46,0.51,15.34,1.03,9.77,9.34,—,—,—
Total Return % (NAV),-0.69,-0.48,-2.82,1.44,16.91,1.74,10.26,9.68,—,—,12.29
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
