,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.01,3.27,-0.46,5.24,37.26,13.78,21.84,18.57,—,—,—
Total Return % (NAV),-0.77,-0.73,0.31,6.63,38.23,14.52,21.94,18.73,—,—,18.62
+/- Category (NAV),-0.58,-0.28,3.24,8.77,22.38,17.85,15.54,16.64,—,—,—
+/- Index (NAV),0.10,-2.26,4.50,6.79,17.66,12.81,4.84,5.20,—,—,—
