,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.90,0.96,0.91,2.88,26.61,—,—,—,—,—,—
Total Return % (NAV),-0.28,-1.28,1.72,4.67,27.66,—,—,—,—,—,16.61
+/- Category (NAV),-0.02,-0.84,2.92,2.88,8.18,—,—,—,—,—,—
+/- Index (NAV),0.94,-2.69,5.93,4.37,11.00,—,—,—,—,—,—
