,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,YTD
Fund (Price),—,—,—,—,—,—,—,—,—,—,-19.38
Fund (NAV),—,—,—,—,—,—,—,—,—,—,-17.84
+/ Category (NAV),—,—,—,—,—,—,—,—,—,—,-8.87
+/- Index (Price),—,—,—,—,—,—,—,—,—,—,-4.29
Percentile Rank,—,—,—,—,—,—,—,—,—,—,86
# of Funds in Category,—,—,—,—,—,—,—,—,—,369,476
