,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-2.19,-1.45,-13.20,-18.91,-19.38,-26.81,—,—,—,—,—
Total Return % (NAV),0.35,3.37,-11.84,-17.06,-17.84,-25.81,—,—,—,—,-25.30
+/- Category (NAV),-0.53,-0.08,-2.64,-5.26,-8.87,-7.95,—,—,—,—,—
+/- Index (NAV),0.35,3.28,-1.87,-1.34,-2.75,-7.44,—,—,—,—,—
