,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.06,-0.86,-7.48,-4.70,-4.01,-9.97,—,—,—,—,—
Total Return % (NAV),0.60,0.28,-7.09,-5.19,-3.50,-10.39,—,—,—,—,-13.72
+/- Category (NAV),-0.17,-1.21,0.01,1.59,1.37,2.50,—,—,—,—,—
+/- Index (NAV),0.60,-0.98,-0.90,-1.48,-3.99,-0.60,—,—,—,—,—
