,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,YTD
Fund (Price),—,—,—,—,—,—,—,—,—,—,-4.01
Fund (NAV),—,—,—,—,—,—,—,—,—,—,-3.50
+/ Category (NAV),—,—,—,—,—,—,—,—,—,—,1.37
+/- Index (Price),—,—,—,—,—,—,—,—,—,—,-4.50
Percentile Rank,—,—,—,—,—,—,—,—,—,—,40
# of Funds in Category,—,—,—,—,—,—,—,—,—,"2,015","2,284"
