,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.65,-0.09,16.02,29.39,32.24,37.05,—,—,—,—,—
Total Return % (NAV),-1.84,-3.71,15.87,26.93,31.32,36.46,—,—,—,—,45.69
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
