,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.36,-0.09,-2.57,-4.52,-4.65,-8.69,—,—,—,—,—
Total Return % (NAV),0.00,0.24,-2.18,-4.22,-4.37,-8.18,—,—,—,—,-7.95
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
