,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.58,-0.97,-3.20,-4.72,-5.20,-9.07,—,—,—,—,—
Total Return % (NAV),0.04,-0.18,-2.63,-4.60,-4.81,-8.63,—,—,—,—,-8.31
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
