,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.21,-2.81,-10.36,-12.10,-12.46,-19.56,-4.03,—,—,—,—
Total Return % (NAV),-0.15,0.00,-9.57,-11.06,-11.09,-18.47,-3.74,—,—,—,-3.35
+/- Category (NAV),-0.92,-1.48,-2.47,-4.28,-6.22,-5.58,-2.70,—,—,—,—
+/- Index (NAV),-0.15,-1.25,-3.37,-7.34,-11.58,-8.68,-8.12,—,—,—,—
