,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-4.20,-6.56,-19.23,-29.57,-22.30,-47.33,-17.44,—,—,—,—
Total Return % (NAV),0.98,0.79,-16.97,-24.17,-19.40,-46.94,-15.71,—,—,—,-18.99
+/- Category (NAV),0.73,0.05,-10.18,-20.14,-24.09,-36.76,-16.18,—,—,—,—
+/- Index (NAV),1.59,4.88,-8.01,-20.09,-23.79,-44.40,-21.66,—,—,—,—
