,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.19,0.61,-10.99,-19.22,-28.03,-29.24,-14.13,—,—,—,—
Total Return % (NAV),0.34,6.85,-10.47,-17.88,-27.49,-30.03,-14.08,—,—,—,-5.23
+/- Category (NAV),-0.46,4.12,-4.79,-11.42,-23.33,-16.32,-14.53,—,—,—,—
+/- Index (NAV),0.48,8.79,-7.89,-20.48,-34.09,-30.60,-20.16,—,—,—,—
