,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.42,0.78,-5.91,-7.68,-4.43,-9.33,-3.00,—,—,—,—
Total Return % (NAV),-0.12,-0.79,-5.56,-8.31,-4.01,-9.91,-2.83,—,—,—,-3.37
+/- Category (NAV),-0.16,-0.62,1.48,-0.35,0.76,3.83,-1.78,—,—,—,—
+/- Index (NAV),-0.43,-0.16,0.40,-3.83,-4.67,0.49,-7.26,—,—,—,—
