,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.66,-1.31,-6.33,-7.74,-5.23,-10.47,-3.02,—,—,—,—
Total Return % (NAV),0.12,1.51,-5.83,-7.52,-4.29,-9.76,-2.92,—,—,—,-3.43
+/- Category (NAV),-0.64,0.03,1.28,-0.74,0.58,3.13,-1.88,—,—,—,—
+/- Index (NAV),0.12,0.26,0.37,-3.81,-4.78,0.02,-7.29,—,—,—,—
