,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.27,-0.43,-6.51,-4.39,-0.45,-9.79,3.30,1.54,—,—,—
Total Return % (NAV),0.29,-0.80,-5.73,-4.65,0.53,-9.84,3.72,1.96,—,—,2.60
+/- Category (NAV),0.24,-0.63,1.31,3.31,5.31,3.90,4.77,2.70,—,—,—
+/- Index (NAV),-0.03,-0.17,0.23,-0.18,-0.13,0.56,-0.71,-0.65,—,—,—
