,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.54,1.48,4.83,2.20,-2.03,7.07,-9.07,—,—,—,—
Total Return % (NAV),-0.87,-0.01,4.82,1.47,-3.30,7.51,-8.91,—,—,—,-8.55
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
