,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.59,-0.79,0.49,4.41,27.21,13.90,6.11,7.96,—,—,—
Total Return % (NAV),0.12,2.42,1.34,5.85,24.04,16.13,6.44,8.13,—,—,8.55
+/- Category (NAV),0.20,1.06,1.75,3.43,7.43,6.36,3.05,2.70,—,—,—
+/- Index (NAV),-0.48,3.70,4.08,5.05,9.74,8.74,2.37,3.42,—,—,—
