,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.40,0.45,-6.23,-0.74,—,—,—,—,—,—,—
Total Return % (NAV),1.50,1.13,-5.32,-1.63,—,—,—,—,—,—,-0.76
+/- Category (NAV),0.87,-0.16,1.66,4.47,—,—,—,—,—,—,—
+/- Index (NAV),1.50,0.13,1.72,4.99,—,—,—,—,—,—,—
