,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.47,1.91,-11.66,-12.88,-13.66,—,—,—,—,—,—
Total Return % (NAV),-0.19,0.63,-11.33,-14.13,-13.25,—,—,—,—,—,-12.97
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
