,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.07,2.49,-9.13,-13.47,-14.11,-18.61,—,—,—,—,—
Total Return % (NAV),0.03,2.56,-9.11,-13.42,-14.03,-18.57,—,—,—,—,-18.58
+/- Category (NAV),-0.03,0.66,0.57,0.10,-4.60,0.96,—,—,—,—,—
+/- Index (NAV),0.09,1.66,1.39,2.45,1.03,1.25,—,—,—,—,—
