,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,YTD
Fund (Price),—,—,—,—,—,—,—,—,—,—,-11.05
Fund (NAV),—,—,—,—,—,—,—,—,—,—,-14.10
+/ Category (NAV),—,—,—,—,—,—,—,—,—,—,-4.67
+/- Index (Price),—,—,—,—,—,—,—,—,—,—,4.01
Percentile Rank,—,—,—,—,—,—,—,—,—,—,75
# of Funds in Category,—,—,—,—,—,—,—,—,—,369,476
