,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.20,-0.71,-11.49,-16.70,-12.30,-21.62,—,—,—,—,—
Total Return % (NAV),0.53,3.39,-10.61,-14.37,-13.98,-20.68,—,—,—,—,-20.62
+/- Category (NAV),-0.35,-0.06,-1.41,-2.57,-5.02,-2.82,—,—,—,—,—
+/- Index (NAV),0.53,3.30,-0.64,1.35,1.11,-2.30,—,—,—,—,—
