,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-2.17,-1.96,-4.85,0.73,15.18,1.22,9.82,—,—,—,—
Total Return % (NAV),1.82,1.93,-2.41,4.38,17.65,3.71,10.50,—,—,—,8.35
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
