,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.20,-2.30,-12.84,-13.58,-19.83,-20.70,-3.74,-7.35,—,—,—
Total Return % (NAV),-0.76,0.82,-13.84,-12.04,-19.98,-20.91,-4.04,-7.37,—,—,-6.53
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
