,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.54,-0.62,-4.43,1.65,-7.47,-10.48,-11.81,-8.06,—,—,—
Total Return % (NAV),1.07,2.70,-2.99,7.77,-5.38,-6.80,-10.62,-7.86,—,—,-2.46
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
