,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-2.55,-1.29,-6.39,-4.07,9.14,0.00,6.82,—,—,—,—
Total Return % (NAV),0.43,-0.93,-4.62,-2.81,11.58,1.04,7.53,—,—,—,9.62
+/- Category (NAV),-0.49,-0.89,-0.76,-0.43,-5.58,0.10,1.67,—,—,—,—
+/- Index (NAV),0.24,-1.59,0.08,2.36,4.94,5.91,-2.10,—,—,—,—
