,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.66,0.17,-5.51,-1.31,-2.07,-7.09,8.10,1.66,4.23,—,—
Total Return % (NAV),1.11,3.53,-4.70,-1.77,-1.32,-7.85,8.33,1.81,4.30,—,7.78
+/- Category (NAV),0.34,2.05,2.40,5.01,3.55,5.04,9.38,2.78,2.07,—,—
+/- Index (NAV),1.11,2.28,1.50,1.94,-1.81,1.94,3.96,-0.61,-0.62,—,—
