,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,YTD
Fund (Price),—,—,—,—,—,—,—,—,—,—,-3.49
Fund (NAV),—,—,—,—,—,—,—,—,—,—,-2.77
+/ Category (NAV),—,—,—,—,—,—,—,—,—,—,2.09
+/- Index (Price),—,—,—,—,—,—,—,—,—,—,-3.98
Percentile Rank,—,—,—,—,—,—,—,—,—,—,28
# of Funds in Category,—,—,—,—,—,—,—,—,—,"2,015","2,284"
