,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.36,-0.89,-6.77,-7.90,-3.49,-11.96,—,—,—,—,—
Total Return % (NAV),1.30,1.48,-4.66,-6.23,-2.77,-11.38,—,—,—,—,-12.32
+/- Category (NAV),0.54,0.00,2.45,0.55,2.09,1.51,—,—,—,—,—
+/- Index (NAV),1.30,0.23,1.54,-2.52,-3.27,-1.59,—,—,—,—,—
