,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.51,-0.99,-3.22,-4.67,-5.17,-8.82,-0.15,-2.50,—,—,—
Total Return % (NAV),0.04,-0.18,-2.64,-4.64,-4.79,-8.57,-0.03,-2.43,—,—,-1.89
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
