,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.00,-4.89,-9.63,-14.00,-11.40,-14.94,-3.50,—,—,—,—
Total Return % (NAV),-0.64,-1.71,-8.94,-11.30,-10.78,-14.40,-3.46,—,—,—,-0.95
+/- Category (NAV),-0.69,-1.53,-1.91,-3.34,-6.00,-0.66,-2.41,—,—,—,—
+/- Index (NAV),-0.95,-1.07,-2.98,-6.82,-11.44,-4.00,-7.89,—,—,—,—
