,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-3.31,-3.85,-3.37,-0.48,28.84,4.38,10.70,9.91,—,—,—
Total Return % (NAV),0.36,0.30,0.30,3.45,27.01,8.26,11.82,10.77,—,—,9.47
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
