,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.34,-1.23,-7.47,-12.23,-9.67,-17.26,-1.54,-1.25,—,—,—
Total Return % (NAV),-0.35,3.01,-7.32,-10.92,-8.47,-15.50,-1.31,-1.07,—,—,1.28
+/- Category (NAV),-1.11,1.53,-0.22,-4.14,-3.60,-2.61,-0.27,-0.10,—,—,—
+/- Index (NAV),-0.35,1.76,-1.12,-7.20,-8.96,-5.71,-5.68,-3.49,—,—,—
