,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.30,4.83,-16.23,-24.07,-26.99,-30.75,—,—,—,—,—
Total Return % (NAV),-1.43,4.46,-16.32,-23.90,-26.96,-31.25,—,—,—,—,-36.08
+/- Category (NAV),-1.50,2.56,-6.65,-10.38,-17.53,-11.72,—,—,—,—,—
+/- Index (NAV),-1.38,3.56,-5.83,-8.03,-11.91,-11.44,—,—,—,—,—
