,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.66,-0.04,-2.53,2.42,12.29,1.74,—,—,—,—,—
Total Return % (NAV),0.83,0.83,-2.10,2.65,12.20,1.13,—,—,—,—,9.35
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
