,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.49,-0.24,-3.45,-5.94,-6.25,-11.56,—,—,—,—,—
Total Return % (NAV),0.01,0.29,-2.80,-5.53,-5.88,-10.49,—,—,—,—,-10.31
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
