,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.37,-2.82,-9.34,-16.46,-6.65,-14.64,—,—,—,—,—
Total Return % (NAV),0.45,4.10,-8.63,-14.43,-4.84,-14.21,—,—,—,—,-14.77
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
