,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.09,2.68,-4.19,14.20,36.00,37.72,—,—,—,—,—
Total Return % (NAV),-0.61,-0.00,-3.86,12.03,36.23,31.44,—,—,—,—,14.70
+/- Category (NAV),0.23,0.33,1.16,3.59,13.25,12.85,—,—,—,—,—
+/- Index (NAV),-0.69,-0.93,1.39,0.49,9.45,3.16,—,—,—,—,—
