,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.64,-0.64,-8.03,-6.44,-4.87,-11.81,—,—,—,—,—
Total Return % (NAV),0.82,1.32,-7.06,-6.46,-4.40,-12.12,—,—,—,—,-13.38
+/- Category (NAV),0.06,-0.16,0.04,0.32,0.47,0.77,—,—,—,—,—
+/- Index (NAV),0.82,0.07,-0.86,-2.74,-4.90,-2.33,—,—,—,—,—
