,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,YTD
Fund (Price),—,—,—,—,—,—,—,—,—,—,-4.87
Fund (NAV),—,—,—,—,—,—,—,—,—,—,-4.40
+/ Category (NAV),—,—,—,—,—,—,—,—,—,—,0.47
+/- Index (Price),—,—,—,—,—,—,—,—,—,—,-5.37
Percentile Rank,—,—,—,—,—,—,—,—,—,—,51
# of Funds in Category,—,—,—,—,—,—,—,—,—,"2,015","2,284"
