,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.05,6.56,-7.08,-8.25,10.92,-16.15,0.82,3.12,4.72,—,—
Total Return % (NAV),0.25,2.24,-7.32,-10.96,10.95,-19.00,0.83,3.29,5.09,—,7.29
+/- Category (NAV),0.44,2.70,-4.40,-8.82,-4.90,-15.66,-5.56,1.20,1.56,—,—
+/- Index (NAV),1.12,0.72,-3.14,-10.80,-9.62,-20.70,-16.27,-10.24,-8.55,—,—
