,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.00,-0.06,-7.02,-3.67,-1.68,-9.37,—,—,—,—,—
Total Return % (NAV),0.89,1.28,-6.61,-4.61,-1.39,-10.25,—,—,—,—,-12.29
+/- Category (NAV),0.12,-0.20,0.49,2.17,3.48,2.64,—,—,—,—,—
+/- Index (NAV),0.89,0.03,-0.41,-0.89,-1.88,-0.46,—,—,—,—,—
