,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.07,-0.13,-7.17,-5.55,-2.31,-10.25,—,—,—,—,—
Total Return % (NAV),0.29,-0.61,-6.45,-5.68,-1.21,-10.94,—,—,—,—,-12.24
+/- Category (NAV),0.25,-0.43,0.58,2.28,3.56,2.80,—,—,—,—,—
+/- Index (NAV),-0.02,0.02,-0.49,-1.20,-1.88,-0.54,—,—,—,—,—
