,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.07,-1.30,-7.60,-8.82,-10.92,-16.32,—,—,—,—,—
Total Return % (NAV),-0.24,-0.82,-7.50,-9.63,-10.33,-17.61,—,—,—,—,-20.52
+/- Category (NAV),-0.29,-0.64,-0.46,-1.67,-5.56,-3.87,—,—,—,—,—
+/- Index (NAV),-0.55,-0.18,-1.54,-5.16,-11.00,-7.21,—,—,—,—,—
