,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.02,-1.55,-6.73,-6.38,0.18,-4.06,0.87,—,—,—,—
Total Return % (NAV),0.35,1.54,-6.47,-5.45,1.18,-3.60,1.22,—,—,—,1.58
+/- Category (NAV),-0.41,0.05,0.63,1.33,6.04,9.29,2.26,—,—,—,—
+/- Index (NAV),0.35,0.28,-0.27,-1.74,0.68,6.19,-3.15,—,—,—,—
