,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.35,-0.57,-2.00,-2.91,-3.07,-5.22,—,—,—,—,—
Total Return % (NAV),0.04,-0.08,-1.63,-2.85,-2.83,-5.05,—,—,—,—,-4.88
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
