,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-2.07,2.44,-0.87,1.16,28.47,-7.03,13.60,13.95,—,—,—
Total Return % (NAV),-0.48,0.10,0.83,2.77,31.03,-5.13,14.15,14.16,—,—,15.21
+/- Category (NAV),-0.84,-1.61,6.47,11.76,34.99,9.75,13.65,8.10,—,—,—
+/- Index (NAV),0.15,-1.86,1.63,-0.33,22.84,-6.72,7.48,6.54,—,—,—
