,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),1.47,0.61,-6.35,-5.06,10.45,3.81,8.80,5.53,—,—,—
Total Return % (NAV),-0.40,-1.59,-7.01,-5.62,9.03,0.16,8.28,5.42,—,—,3.75
+/- Category (NAV),-1.02,-2.85,-3.08,-5.17,-8.18,-2.62,2.55,-0.79,—,—,—
+/- Index (NAV),-1.07,-0.31,-0.93,-0.05,3.10,0.33,-0.71,-0.98,—,—,—
