,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.42,-2.31,-9.51,-19.64,-15.11,-3.29,-0.55,—,—,—,—
Total Return % (NAV),0.41,1.39,-16.55,-24.09,-26.83,-31.98,-6.55,—,—,—,-10.48
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
