,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.50,1.95,-4.96,0.85,6.80,-5.08,—,—,—,—,—
Total Return % (NAV),2.28,4.07,-3.42,0.17,7.50,-5.66,—,—,—,—,-7.37
+/- Category (NAV),1.52,2.59,3.68,6.95,12.37,7.23,—,—,—,—,—
+/- Index (NAV),2.28,2.82,2.78,3.88,7.01,4.12,—,—,—,—,—
