,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.66,-0.77,-8.81,-8.58,-6.94,-15.39,1.04,-0.21,—,—,—
Total Return % (NAV),0.19,-0.26,-7.27,-6.86,-5.28,-15.65,1.72,0.26,—,—,0.54
+/- Category (NAV),0.14,-0.08,-0.23,1.10,-0.51,-1.91,2.76,0.99,—,—,—
+/- Index (NAV),-0.13,0.38,-1.31,-2.38,-5.94,-5.25,-2.71,-2.35,—,—,—
