,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.00,1.23,-8.49,-6.14,-5.96,-14.51,1.40,-0.02,—,—,—
Total Return % (NAV),0.91,1.31,-7.64,-6.09,-5.67,-15.30,1.58,0.02,—,—,0.48
+/- Category (NAV),0.14,-0.18,-0.54,0.69,-0.80,-2.41,2.62,0.99,—,—,—
+/- Index (NAV),0.91,0.05,-1.44,-2.38,-6.16,-5.52,-2.79,-2.40,—,—,—
