,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.42,-0.78,-7.28,-4.39,-2.65,-9.91,—,—,—,—,—
Total Return % (NAV),0.80,1.13,-6.50,-4.77,-2.17,-10.20,—,—,—,—,-13.61
+/- Category (NAV),0.04,-0.35,0.60,2.01,2.70,2.69,—,—,—,—,—
+/- Index (NAV),0.80,-0.12,-0.30,-1.06,-2.67,-0.41,—,—,—,—,—
