,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.18,4.36,-16.22,-24.59,—,—,—,—,—,—,—
Total Return % (NAV),0.23,2.76,-15.06,-25.51,—,—,—,—,—,—,-25.54
+/- Category (NAV),0.18,2.94,-8.02,-17.55,—,—,—,—,—,—,—
+/- Index (NAV),-0.09,3.40,-9.10,-21.04,—,—,—,—,—,—,—
